7.8535   0.0116
8.0776   0.0160
8.3070   0.0070
8.5630   0.0049
8.7828   0.0003
9.0018   -0.0061
9.2670   -0.0136
9.4993   -0.0164
9.7052   -0.0259
9.9250   -0.0305
10.1927   -0.0326
10.4260   -0.0334
10.6488   -0.0315
10.8955   -0.0287
11.1310   -0.0246
11.3672   -0.0191
11.5917   -0.0137
11.8623   -0.0096
12.0866   -0.0047
12.3224   -0.0000
12.5794   0.0000
12.8022   0.0018
13.0134   0.0036
13.2959   0.0083
13.5186   0.0098

